,name,date,votes,all_votes,winner,win_difference
7764,a white wolf hunter rescues a lost and freezing explorer in a winter northern forest.,2020-08-09 21:12:58.171715874+00:00,2,31,False,0
4255,squirrel tamer sythe (whip and chair included),2019-03-03 23:20:50.817894144+00:00,2,40,False,0
12034,"maren gives sythe some dance lessons, and finds out he's a lot better than she initially thought.",2021-11-15 02:19:22.778723592+00:00,2,34,False,0
9001,adrakist keidran sisters: karen and maren.,2020-12-07 02:23:10.770393248+00:00,2,21,False,0
12099,good morning wolf maren,2021-11-21 22:41:00.075465096+00:00,2,29,False,0
8752,anthro nibbly butler.,2020-11-15 22:12:10.258862555+00:00,2,24,False,0
8193,"sythe's hair has grown out into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder, he finds the joy of painting happy little trees...",2020-09-13 23:10:45.135656062+00:00,2,26,False,0
3954,the guardian statue family (w/wife and child),2019-01-20 22:44:03.507363911+00:00,2,56,False,0
7718,magic shenanigans cause a switcheroo! now nibbly is anthro and sythe and maren are feral (maren is a cat),2020-08-03 00:57:55.955278487+00:00,2,16,False,0
8995,nat and fluff kevlar's tala talk about finding their place in the pack,2020-12-07 02:23:10.770393248+00:00,2,22,False,0
8245,an ordeal for a spy. male keidran without pants are resting in the pool while madelyn is hiding underwater.,2020-09-14 03:01:47.947221673+00:00,2,19,False,0
9016,"""boob hat"" in modern style",2020-12-07 02:23:10.770393248+00:00,2,24,False,0
11934,a dentist's nightmare. dragon comes in for dental check-up,2021-11-08 02:42:41.081844495+00:00,2,27,False,0
11494,brin the explorer gives her hunky hubby a sneptember surprise by transforming into a floofy feline and greeting him in the traditional sneptember costume of a smile and not much else.,2021-09-19 21:52:28.559173218+00:00,2,28,False,0
7644,dragon grow/age chart,2020-08-02 21:17:07.107729070+00:00,2,31,False,0
1024,"uberquest/twokinds crossover. kibbles sesame, and claire in riftwall.",2017-09-24 20:45:41.281853497+00:00,2,43,False,0
4573,low-gravity magic,2019-04-15 01:10:36.200149732+00:00,2,39,False,0
11489,"the rift wall sisters annual competition between locations. who makes better food, drinks, and ext. winner gets the bragging rights.",2021-09-13 02:46:18.647019657+00:00,2,22,False,0
1002,red being kicked out of the templar academy ,2017-09-18 01:57:11.430304911+00:00,2,35,False,0
11813,mrs. nibbly tries ol' buckety on for size,2021-10-11 03:52:39.165072491+00:00,2,20,False,0
11483,"nib nab scythe and maren sequel: while still naked, they hear someone chasing them and run away and hide, only to realize the sound wasn’t footsteps - it was maren’s heart!",2021-09-13 02:46:18.647019657+00:00,2,29,False,0
7805,a grey rat and white mouse keidran,2020-08-10 00:14:28.580564600+00:00,2,20,False,0
1413,"twokinds kindergarten! twokinds characters as little kids, together!",2017-11-13 01:14:08.871207510+00:00,2,28,False,0
4289,the keidranification collar has turned sythe into a puppy! nibbly is happy to have a friend more her size.,2019-03-04 02:16:39.016922754+00:00,2,46,False,0
1081,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-08 20:37:12.307080671+00:00,2,55,False,0
6476,merveille million from solatorobo,2020-04-05 20:54:01.045013954+00:00,2,15,False,0
8730,"legacy's haunted mansion. trac legacy was preparing for halloween, using a little black magic to make his mansion so scary that even he didn't expect it.",2020-10-26 00:21:51.451789436+00:00,2,24,False,0
1163,"the cast of twokinds as children trick-or-treating at a really spooky house, and they're scared",2017-10-16 20:06:52.325302417+00:00,2,32,False,0
1169,sythe and red stuck in a finger trap,2017-10-16 20:06:52.325302417+00:00,2,34,False,0
7600,"the tiger explorers with partners visit the tigers ""theater"" with their actors doing a play of their myths of the land, and of humans (which is terribly inaccurate).",2020-07-13 03:17:01.316433603+00:00,2,20,False,0
1153,maren body pillow,2017-10-16 20:06:52.325302417+00:00,2,27,False,0
11514,sam and collin head out for some fun at a fair ground. time for a friendly competition to determine who is better at knocking the cans over.,2021-09-19 21:52:28.559173218+00:00,2,23,False,0
7478,legosi and haru from “beastars” slow dancing.,2020-07-05 22:51:21.383213788+00:00,2,19,False,0
11784,good morning cassidy,2021-10-11 01:30:11.343082427+00:00,2,24,False,0
1019,a jedi flourishing their lightsaber(s),2017-09-24 20:45:41.281853497+00:00,2,43,False,0
3695,group a and b at holiday dinner.,2018-12-17 01:01:41.638440251+00:00,2,34,False,0
10797,good morning pinup of iris (blonde caravan tigress),2021-06-14 01:34:25.903494133+00:00,2,27,False,0
10796,modern au red dynamite fishing.,2021-06-14 01:34:25.903494133+00:00,2,15,False,0
5558,"karen runs to show off a frog she just caught, but trips, sending the frog flying perfectly between maren's breasts and down her one-piece swimsuit.",2019-11-25 01:30:56.978097670+00:00,2,17,False,0
5560,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-25 01:30:56.978097670+00:00,2,13,False,0
5604,what would male and female rabbit keidran look like?,2019-11-25 02:28:16.219295746+00:00,2,13,False,0
6129,brutus character sheet,2020-02-23 21:16:44.891912683+00:00,2,13,False,0
10758,remake of the hairball scene short,2021-06-14 01:07:59.270669916+00:00,2,24,False,0
3806,"sequel to “beach-side bar”. therie invited daniels to the beach. therie, iris, and aerith are around him.",2019-01-06 22:20:06.068538581+00:00,2,42,False,0
3804,krystal in full assault gear ready for combat,2019-01-06 22:20:06.068538581+00:00,2,32,False,0
3758,norra or nibby launch fireworks,2018-12-23 23:45:20.439358089+00:00,2,31,False,0
6489,human explorers visit the western basitin's offering to trade and resources to them to start a friendly treaty.,2020-04-05 22:53:34.275536392+00:00,2,22,False,0
3735,twokinds family christmas dinner,2018-12-23 22:35:55.329903608+00:00,2,33,False,0
10751,"so we know that romulus's day job is sensing lies, but what's his side hustle then? what are the side gig(s) that a wolf assassin takes up to make ends meet, and is it only him or others as well?",2021-06-14 01:07:59.270669916+00:00,2,18,False,0
5650,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious.",2019-12-08 23:41:23.904805755+00:00,2,22,False,0
3271,smug nibbles,2018-10-14 23:56:12.470600422+00:00,2,25,False,0
3305,twokindsonline: legace and flortaiga,2018-10-28 20:19:54.958832668+00:00,2,26,False,0
6226,baby nibbly,2020-03-08 21:21:14.568796233+00:00,2,11,False,0
11073,two in love basitins being bashful and unsure of where to begin with bedroom activities ,2021-07-11 23:29:12.283586965+00:00,2,32,False,0
3302,are there any lizard keidran?,2018-10-28 20:19:54.958832668+00:00,2,33,False,0
6175,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it                ,2020-02-24 00:28:21.160623868+00:00,2,12,False,0
6166,the guard from basitin flirting being taught how to properly flirt with basitins.,2020-02-24 00:28:21.160623868+00:00,2,15,False,0
10616,brutus ref sheet,2021-06-07 00:01:38.061988710+00:00,2,22,False,0
10660,maren becomes a black wolf and sythe really like it.,2021-06-07 02:22:39.990393840+00:00,2,34,False,0
6181,a political map of the twokinds world,2020-02-24 00:28:21.160623868+00:00,2,18,False,0
11108,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2021-07-12 01:05:02.860244236+00:00,2,22,False,0
6108,brutus character sheet,2020-02-17 01:31:32.589611242+00:00,2,18,False,0
6044,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious.",2020-02-16 23:59:36.758197785+00:00,2,18,False,0
8835,"templar version of the 'friendship is universal' poster from v: the original miniseries, featuring brahn as the visitor.",2020-11-16 03:30:56.866620418+00:00,2,13,False,0
3266,halfkind returns: the main character of hk updated looks,2018-10-14 23:56:12.470600422+00:00,2,25,False,0
6156,"our northern explorer sinks chest deep in snow.  the snow leopards look over in confusion, as their large paws prevent such things.",2020-02-23 22:46:34.755861565+00:00,2,26,False,0
6054,nick wilde and judy hopps from zootopia ,2020-02-16 23:59:36.758197785+00:00,2,16,False,0
3250,"future karen & madelyn end up becoming a couple, madelyn allows karen to passionately touch her ears.",2018-10-14 22:31:16.396168483+00:00,2,27,False,0
10776,the chimera meets red and he thinks she's a monster attacking,2021-06-14 01:07:59.270669916+00:00,2,16,False,0
10761,more lore! first human/keidren contact ,2021-06-14 01:07:59.270669916+00:00,2,31,False,0
11128,hairball gag remake,2021-07-12 03:05:26.225450831+00:00,2,25,False,0
6076,victorian basitin lady raises her skirts just enough to show off her ankles ,2020-02-17 01:05:45.804426800+00:00,2,17,False,0
7033,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-24 20:13:38.168259669+00:00,2,18,False,0
8085,adira as a sexy burlesque dancer.,2020-09-06 20:56:42.945912909+00:00,2,18,False,0
5725,tigress invited two explorers to a traditional christmas dinner of tiger clan.,2019-12-15 23:47:25.334854254+00:00,2,24,False,0
11288,gangster au cat clan crime syndicate,2021-09-05 23:04:33.826362502+00:00,2,28,False,0
3633,daniels as a mall santa & the ones playing the elves are in sketchy uniforms,2018-12-10 01:01:49.413387669+00:00,2,29,False,0
6496,"good morning nibbly, except she's a small squirrel on a regular bed.",2020-04-05 22:53:34.275536392+00:00,2,16,False,0
3605,the twokinds gang as members of fairy tale!,2018-12-09 23:49:58.401174387+00:00,2,26,False,0
5578,humans and keidran in the future working side by side on a space program to better understand the star,2019-11-25 01:30:56.978097670+00:00,2,20,False,0
11169,lugosi cradling haru while she holds his face.,2021-07-18 21:22:56.956436623+00:00,2,19,False,0
5684,a husky keidran in a wintry forest.,2019-12-09 02:50:20.837453300+00:00,2,14,False,0
11284,another western basitin luau! lets brake out the tribal paint!  (the girls as they paint each other for the festival.),2021-09-05 23:04:33.826362502+00:00,2,21,False,0
11289,good morning brutus,2021-09-05 23:04:33.826362502+00:00,2,20,False,0
11213,"basitin first time pt 2, the newlyweds wake up in bed next to each other dazed and a little confused about what happened the night before.",2021-07-18 22:49:52.923570191+00:00,2,27,False,0
11253,"the female northern basitin brings back her catches, and the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-07-19 03:11:31.331594613+00:00,2,28,False,0
3710,maren and karen open a keidran beauty salon.,2018-12-23 21:06:24.405705141+00:00,2,32,False,0
6474,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-04-05 20:54:01.045013954+00:00,2,14,False,0
3579,krystal in full assault gear ready for combat.,2018-12-09 21:05:38.320427102+00:00,2,48,False,0
3556,krystal in full assault gear ready for combat,2018-11-26 00:54:03.366622912+00:00,2,39,False,0
11335,"captain jenny posing for an ad for western basitin rum, with one foot on a sideways barrel of rum with her holding her cutlass back against her shoulder nonchalantly while looking at the camera and grinning.",2021-09-06 02:52:27.459815576+00:00,2,28,False,0
3719,"christmas dinner at the riftwall, adira hosts a christmas party",2018-12-23 21:06:24.405705141+00:00,2,45,False,0
3674,albion alabaster as scrooge or the grinch,2018-12-16 23:40:15.491671430+00:00,2,30,False,0
3558,"happ-e-crab in ""how to train your seagull"" movie poster.",2018-11-26 00:54:03.366622912+00:00,2,32,False,0
11248,high ranking templar uniform ref sheet,2021-07-19 03:11:31.331594613+00:00,2,18,False,0
11200,"pirate queen jenny, one foot on a treasure chest and pointing her cutlass at the viewer.",2021-07-18 22:49:52.923570191+00:00,2,29,False,0
8062,portrait of amelia riftwall,2020-09-06 20:25:23.899802380+00:00,2,20,False,0
11270,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation while disrobed and feeling her fur. not being recognized and mistaken for an actual keidran, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-07-19 03:11:31.331594613+00:00,2,28,False,0
10740,romulus/remus reference sheet,2021-06-13 23:15:44.876760374+00:00,2,23,False,0
5799,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-01-05 21:18:32.504671785+00:00,2,12,False,0
5769,nib nab 3: hijinks at the oasis,2019-12-16 02:07:00.966836437+00:00,2,16,False,0
5766,sam asks colin for help getting a book from a high shelf. colin helps by lifting sam up instead of getting the book down.,2019-12-16 02:07:00.966836437+00:00,2,16,False,0
11014,"the female northern basitin brings back her catches, and the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-07-05 00:19:17.917947528+00:00,2,23,False,0
8432,the main characters go trick-or-treating,2020-10-05 02:41:56.772601645+00:00,2,11,False,0
11063,"gender swap au: grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-07-11 21:24:48.938744432+00:00,2,17,False,0
5748,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-12-16 00:59:10.473648021+00:00,2,18,False,0
5710,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2019-12-15 22:07:16.855084550+00:00,2,16,False,0
5701,adult chimera-karen shopping for clothes with a sulking cat-maren. good thing black goes with everything!,2019-12-15 22:07:16.855084550+00:00,2,22,False,0
